timestamp,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5
2024-08-28 15:31:00+00:00,226.67,226.67,226.66,226.66,226.66,102.0,99.0,100.0,219.0,220.0,226.56,226.56,226.56,226.56,226.56,120.0,120.0,71.0,71.0,100.0
2024-08-28 15:32:00+00:00,226.58,226.58,226.58,226.58,226.58,100.0,210.0,210.0,225.0,325.0,226.39,226.39,226.39,226.39,226.39,200.0,100.0,100.0,100.0,30.0
2024-08-28 15:33:00+00:00,226.58,226.58,226.58,226.57,226.57,100.0,130.0,10.0,140.0,15.0,226.36,226.36,226.36,226.36,226.36,130.0,90.0,90.0,90.0,90.0
2024-08-28 15:34:00+00:00,226.58,226.58,226.58,226.57,226.57,300.0,200.0,100.0,40.0,30.0,226.49,226.49,226.49,226.49,226.49,225.0,125.0,100.0,90.0,25.0
2024-08-28 15:35:00+00:00,226.66,226.66,226.66,226.66,226.66,255.0,25.0,225.0,125.0,25.0,226.46,226.46,226.46,226.46,226.46,1.0,1.0,23.0,43.0,23.0
2024-08-28 15:36:00+00:00,226.9,226.9,226.9,226.9,226.9,100.0,100.0,120.0,120.0,20.0,226.64,226.64,226.64,226.64,226.64,200.0,300.0,200.0,100.0,220.0
2024-08-28 15:37:00+00:00,226.86,226.86,226.86,226.86,226.86,48.0,18.0,18.0,118.0,118.0,226.71,226.71,226.71,226.71,226.71,25.0,15.0,75.0,85.0,85.0
2024-08-28 15:38:00+00:00,226.71,226.71,226.7,226.7,226.7,10.0,30.0,105.0,100.0,225.0,226.52,226.53,226.53,226.53,226.53,20.0,100.0,220.0,125.0,220.0
2024-08-28 15:39:00+00:00,226.61,226.61,226.61,226.61,226.61,200.0,40.0,40.0,40.0,100.0,226.46,226.46,226.46,226.47,226.47,10.0,200.0,100.0,100.0,210.0
2024-08-28 15:40:00+00:00,226.48,226.48,226.48,226.48,226.48,147.0,147.0,120.0,145.0,120.0,226.26,226.26,226.26,226.26,226.26,36.0,25.0,36.0,36.0,200.0
2024-08-28 15:41:00+00:00,226.62,226.61,226.61,226.61,226.61,100.0,115.0,209.0,5.0,20.0,226.34,226.35,226.35,226.35,226.35,200.0,435.0,575.0,505.0,575.0
2024-08-28 15:42:00+00:00,226.62,226.62,226.62,226.62,226.62,39.0,24.0,220.0,169.0,129.0,226.44,226.44,226.44,226.44,226.44,135.0,15.0,14.0,14.0,100.0
2024-08-28 15:43:00+00:00,226.64,226.64,226.64,226.64,226.64,123.0,123.0,110.0,123.0,10.0,226.48,226.48,226.49,226.49,226.49,10.0,10.0,10.0,120.0,10.0
2024-08-28 15:44:00+00:00,226.74,226.74,226.74,226.74,226.74,113.0,143.0,143.0,206.0,206.0,226.62,226.62,226.62,226.62,226.62,135.0,100.0,110.0,135.0,110.0
2024-08-28 15:45:00+00:00,226.85,226.84,226.84,226.84,226.84,10.0,100.0,20.0,100.0,100.0,226.66,226.66,226.66,226.66,226.66,310.0,310.0,310.0,310.0,110.0
2024-08-28 15:46:00+00:00,226.71,226.71,226.7,226.7,226.7,10.0,10.0,100.0,119.0,10.0,226.66,226.66,226.66,226.66,226.66,400.0,400.0,370.0,300.0,100.0
2024-08-28 15:47:00+00:00,226.69,226.69,226.69,226.69,226.69,21.0,21.0,31.0,31.0,21.0,226.42,226.42,226.42,226.42,226.42,638.0,145.0,145.0,145.0,145.0
2024-08-28 15:48:00+00:00,226.54,226.54,226.54,226.54,226.54,100.0,135.0,110.0,100.0,135.0,226.4,226.4,226.4,226.4,226.4,125.0,225.0,325.0,300.0,100.0
2024-08-28 15:49:00+00:00,226.55,226.55,226.55,226.55,226.55,100.0,120.0,20.0,10.0,80.0,226.4,226.4,226.4,226.4,226.4,100.0,300.0,200.0,200.0,200.0
2024-08-28 15:50:00+00:00,226.77,226.77,226.77,226.77,226.76,100.0,100.0,100.0,110.0,100.0,226.46,226.46,226.46,226.46,226.46,200.0,320.0,220.0,220.0,100.0
2024-08-28 15:51:00+00:00,226.83,226.83,226.83,226.83,226.83,200.0,100.0,100.0,10.0,10.0,226.7,226.7,226.7,226.7,226.7,125.0,100.0,180.0,180.0,175.0
2024-08-28 15:52:00+00:00,226.8,226.8,226.8,226.79,226.79,5.0,5.0,5.0,131.0,131.0,226.68,226.68,226.68,226.68,226.68,110.0,125.0,100.0,15.0,100.0
2024-08-28 15:53:00+00:00,226.69,226.69,226.69,226.69,226.69,260.0,260.0,260.0,260.0,10.0,226.55,226.55,226.55,226.55,226.55,5.0,30.0,30.0,130.0,140.0
2024-08-28 15:54:00+00:00,226.7,226.7,226.7,226.7,226.7,10.0,120.0,144.0,144.0,144.0,226.58,226.58,226.58,226.58,226.58,210.0,10.0,215.0,210.0,205.0
2024-08-28 15:55:00+00:00,226.72,226.72,226.72,226.72,226.72,120.0,10.0,20.0,40.0,120.0,226.55,226.55,226.55,226.55,226.55,100.0,152.0,152.0,152.0,152.0
2024-08-28 15:56:00+00:00,226.74,226.74,226.74,226.74,226.74,230.0,230.0,230.0,400.0,400.0,226.58,226.58,226.58,226.59,226.59,40.0,65.0,30.0,65.0,265.0
2024-08-28 15:57:00+00:00,226.8,226.8,226.8,226.8,226.8,320.0,325.0,247.0,247.0,347.0,226.67,226.68,226.68,226.68,226.68,20.0,10.0,10.0,220.0,120.0
2024-08-28 15:58:00+00:00,226.87,226.87,226.87,226.87,226.87,100.0,61.0,158.0,161.0,200.0,226.75,226.75,226.75,226.75,226.75,174.0,21.0,195.0,275.0,325.0
2024-08-28 15:59:00+00:00,226.89,226.89,226.89,226.89,226.89,10.0,10.0,110.0,110.0,110.0,226.81,226.81,226.81,226.81,226.81,100.0,200.0,325.0,425.0,335.0
2024-08-28 16:00:00+00:00,226.9,226.9,226.9,226.9,226.9,139.0,100.0,193.0,193.0,193.0,226.81,226.81,226.81,226.81,226.81,110.0,240.0,220.0,220.0,100.0
2024-08-28 16:01:00+00:00,226.96,226.96,226.96,226.96,226.96,19.0,140.0,40.0,20.0,240.0,226.71,226.71,226.71,226.72,226.72,21.0,21.0,21.0,320.0,320.0
2024-08-28 16:02:00+00:00,226.96,226.96,226.96,226.96,226.96,100.0,56.0,38.0,157.0,119.0,226.85,226.85,226.85,226.85,226.85,10.0,100.0,200.0,300.0,10.0
2024-08-28 16:03:00+00:00,227.0,227.0,227.0,227.0,227.0,200.0,300.0,220.0,100.0,20.0,226.91,226.91,226.91,226.91,226.91,100.0,200.0,100.0,100.0,300.0
2024-08-28 16:04:00+00:00,226.99,226.99,226.99,226.99,226.99,200.0,300.0,210.0,210.0,116.0,226.87,226.87,226.87,226.87,226.87,100.0,210.0,100.0,200.0,200.0
2024-08-28 16:05:00+00:00,227.03,227.03,227.03,227.03,227.03,100.0,300.0,200.0,18.0,18.0,226.9,226.9,226.9,226.9,226.9,72.0,72.0,35.0,20.0,45.0
2024-08-28 16:06:00+00:00,227.06,227.06,227.06,227.06,227.06,10.0,100.0,200.0,20.0,21.0,226.92,226.92,226.92,226.92,226.93,110.0,110.0,10.0,110.0,320.0
2024-08-28 16:07:00+00:00,227.1,227.1,227.1,227.1,227.1,11.0,142.0,242.0,342.0,242.0,227.01,227.01,227.01,227.01,227.01,206.0,306.0,456.0,356.0,200.0
2024-08-28 16:08:00+00:00,227.08,227.08,227.08,227.08,227.08,20.0,130.0,30.0,100.0,50.0,227.01,227.01,227.01,227.01,227.01,200.0,100.0,200.0,100.0,100.0
2024-08-28 16:09:00+00:00,227.21,227.21,227.21,227.21,227.21,200.0,100.0,100.0,35.0,35.0,227.07,227.07,227.07,227.07,227.07,57.0,57.0,2.0,1.0,57.0
2024-08-28 16:10:00+00:00,227.19,227.19,227.19,227.19,227.19,24.0,14.0,5.0,100.0,2.0,227.07,227.07,227.07,227.07,227.07,100.0,125.0,225.0,225.0,76.0
2024-08-28 16:11:00+00:00,227.17,227.17,227.17,227.17,227.17,29.0,320.0,15.0,44.0,320.0,227.09,227.09,227.09,227.09,227.09,100.0,27.0,10.0,100.0,100.0
2024-08-28 16:12:00+00:00,227.11,227.11,227.11,227.11,227.11,100.0,18.0,28.0,118.0,218.0,227.04,227.04,227.04,227.04,227.04,320.0,320.0,100.0,200.0,210.0
2024-08-28 16:13:00+00:00,227.2,227.2,227.2,227.2,227.2,100.0,19.0,10.0,10.0,100.0,227.05,227.05,227.05,227.05,227.05,110.0,20.0,20.0,300.0,300.0
2024-08-28 16:14:00+00:00,227.26,227.26,227.26,227.26,227.26,150.0,23.0,240.0,240.0,240.0,227.2,227.2,227.2,227.2,227.2,212.0,237.0,337.0,226.0,126.0
2024-08-28 16:15:00+00:00,227.22,227.22,227.22,227.22,227.22,102.0,362.0,101.0,100.0,363.0,226.97,226.97,226.97,226.97,226.97,260.0,150.0,150.0,260.0,150.0
2024-08-28 16:16:00+00:00,227.1,227.1,227.1,227.1,227.1,100.0,10.0,100.0,325.0,325.0,226.89,226.89,226.89,226.89,226.89,200.0,100.0,20.0,20.0,40.0
2024-08-28 16:17:00+00:00,227.25,227.25,227.25,227.25,227.25,2.0,27.0,27.0,1.0,203.0,226.93,226.93,226.93,226.93,226.93,325.0,425.0,325.0,200.0,100.0
2024-08-28 16:18:00+00:00,227.24,227.24,227.24,227.24,227.24,30.0,20.0,20.0,20.0,10.0,227.11,227.11,227.11,227.11,227.11,41.0,51.0,151.0,11.0,11.0
2024-08-28 16:19:00+00:00,227.25,227.25,227.25,227.25,227.25,121.0,121.0,100.0,300.0,300.0,227.12,227.12,227.12,227.12,227.12,88.0,452.0,238.0,452.0,138.0
2024-08-28 16:20:00+00:00,227.21,227.21,227.21,227.21,227.21,120.0,20.0,18.0,23.0,19.0,227.12,227.12,227.12,227.12,227.12,180.0,180.0,80.0,90.0,10.0
2024-08-28 16:21:00+00:00,227.16,227.16,227.16,227.16,227.16,65.0,40.0,22.0,40.0,20.0,227.05,227.05,227.05,227.06,227.06,110.0,210.0,310.0,330.0,330.0
2024-08-28 16:22:00+00:00,227.14,227.14,227.14,227.14,227.14,145.0,175.0,265.0,265.0,29.0,227.01,227.01,227.01,227.01,227.01,255.0,20.0,155.0,235.0,235.0
2024-08-28 16:23:00+00:00,227.09,227.09,227.09,227.09,227.09,36.0,30.0,36.0,100.0,10.0,226.66,226.66,226.66,226.66,226.66,110.0,310.0,310.0,210.0,110.0
2024-08-28 16:24:00+00:00,226.88,226.88,226.88,226.88,226.88,3.0,3.0,143.0,140.0,100.0,226.77,226.77,226.77,226.77,226.77,300.0,100.0,100.0,100.0,100.0
2024-08-28 16:25:00+00:00,226.88,226.88,226.88,226.88,226.88,10.0,139.0,20.0,20.0,110.0,226.79,226.79,226.79,226.79,226.79,201.0,35.0,135.0,135.0,135.0
2024-08-28 16:26:00+00:00,227.12,227.12,227.12,227.12,227.12,100.0,110.0,126.0,146.0,136.0,226.84,226.84,226.84,226.85,226.85,88.0,68.0,88.0,101.0,101.0
2024-08-28 16:27:00+00:00,227.07,227.07,227.07,227.07,227.07,79.0,119.0,89.0,79.0,79.0,226.94,226.94,226.94,226.94,226.94,125.0,35.0,25.0,125.0,125.0
2024-08-28 16:28:00+00:00,227.1,227.1,227.1,227.1,227.1,157.0,100.0,103.0,106.0,128.0,227.02,227.02,227.02,227.02,227.02,15.0,299.0,299.0,299.0,299.0
2024-08-28 16:29:00+00:00,227.09,227.09,227.09,227.09,227.09,242.0,142.0,19.0,39.0,49.0,227.01,227.01,227.01,227.01,227.01,210.0,135.0,410.0,410.0,100.0
2024-08-28 16:30:00+00:00,227.1,227.1,227.1,227.1,227.1,100.0,100.0,100.0,100.0,100.0,227.01,227.01,227.01,227.01,227.01,10.0,110.0,110.0,100.0,100.0
2024-08-28 16:31:00+00:00,227.07,227.07,227.07,227.07,227.07,32.0,122.0,32.0,122.0,122.0,227.02,227.02,227.02,227.02,227.02,110.0,100.0,200.0,200.0,210.0
2024-08-28 16:32:00+00:00,227.16,227.16,227.16,227.16,227.16,100.0,100.0,100.0,30.0,100.0,227.02,227.02,227.02,227.02,227.03,110.0,210.0,10.0,110.0,100.0
2024-08-28 16:33:00+00:00,227.19,227.19,227.19,227.19,227.19,200.0,300.0,351.0,318.0,318.0,227.02,227.02,227.02,227.03,227.03,50.0,50.0,50.0,100.0,100.0
2024-08-28 16:34:00+00:00,227.31,227.3,227.3,227.3,227.3,30.0,50.0,30.0,50.0,50.0,227.12,227.12,227.12,227.12,227.13,100.0,100.0,100.0,100.0,4.0
2024-08-28 16:35:00+00:00,227.16,227.16,227.16,227.16,227.16,138.0,142.0,28.0,122.0,22.0,227.09,227.09,227.09,227.09,227.09,110.0,100.0,300.0,300.0,300.0
2024-08-28 16:36:00+00:00,227.26,227.26,227.26,227.25,227.25,10.0,10.0,10.0,111.0,56.0,227.09,227.09,227.09,227.09,227.09,47.0,200.0,200.0,180.0,200.0
2024-08-28 16:37:00+00:00,227.28,227.28,227.28,227.28,227.28,200.0,100.0,100.0,10.0,10.0,227.12,227.13,227.13,227.13,227.13,10.0,310.0,283.0,283.0,283.0
2024-08-28 16:38:00+00:00,227.28,227.28,227.28,227.28,227.28,30.0,100.0,130.0,130.0,130.0,227.17,227.17,227.18,227.18,227.18,100.0,110.0,200.0,300.0,210.0
2024-08-28 16:39:00+00:00,227.28,227.28,227.28,227.28,227.28,10.0,30.0,20.0,200.0,10.0,227.16,227.16,227.16,227.16,227.16,230.0,100.0,200.0,230.0,110.0
2024-08-28 16:40:00+00:00,227.29,227.29,227.29,227.29,227.29,41.0,41.0,20.0,21.0,20.0,227.17,227.17,227.17,227.17,227.17,125.0,164.0,164.0,100.0,50.0
2024-08-28 16:41:00+00:00,227.31,227.31,227.31,227.31,227.31,18.0,17.0,13.0,100.0,13.0,227.21,227.21,227.21,227.21,227.21,200.0,100.0,10.0,200.0,100.0
2024-08-28 16:42:00+00:00,227.36,227.36,227.36,227.36,227.36,123.0,223.0,25.0,25.0,25.0,227.21,227.21,227.22,227.22,227.22,110.0,100.0,444.0,344.0,191.0
2024-08-28 16:43:00+00:00,227.43,227.43,227.43,227.43,227.43,30.0,20.0,20.0,140.0,20.0,227.33,227.34,227.34,227.34,227.34,10.0,100.0,200.0,200.0,200.0
2024-08-28 16:44:00+00:00,227.43,227.43,227.43,227.43,227.43,20.0,20.0,120.0,20.0,20.0,227.35,227.36,227.36,227.36,227.36,10.0,100.0,110.0,200.0,100.0
2024-08-28 16:45:00+00:00,227.37,227.37,227.37,227.37,227.37,170.0,279.0,270.0,169.0,19.0,227.19,227.2,227.2,227.2,227.2,110.0,80.0,100.0,100.0,100.0
2024-08-28 16:46:00+00:00,227.26,227.26,227.26,227.26,227.26,130.0,30.0,30.0,20.0,15.0,227.21,227.21,227.21,227.21,227.21,10.0,10.0,110.0,210.0,221.0
2024-08-28 16:47:00+00:00,227.23,227.22,227.22,227.22,227.22,20.0,200.0,100.0,100.0,100.0,227.09,227.09,227.09,227.09,227.09,100.0,110.0,111.0,1.0,10.0
2024-08-28 16:48:00+00:00,227.21,227.21,227.21,227.21,227.21,218.0,218.0,118.0,118.0,100.0,227.1,227.1,227.1,227.1,227.1,151.0,131.0,171.0,100.0,200.0
2024-08-28 16:49:00+00:00,227.25,227.25,227.25,227.25,227.25,5.0,5.0,25.0,200.0,20.0,227.13,227.13,227.13,227.13,227.13,10.0,10.0,37.0,37.0,137.0
2024-08-28 16:50:00+00:00,227.3,227.3,227.3,227.3,227.3,200.0,10.0,310.0,20.0,20.0,227.13,227.13,227.13,227.13,227.13,10.0,10.0,100.0,100.0,200.0
2024-08-28 16:51:00+00:00,227.38,227.38,227.38,227.38,227.38,20.0,20.0,110.0,10.0,110.0,227.24,227.24,227.24,227.25,227.25,110.0,10.0,20.0,146.0,59.0
2024-08-28 16:52:00+00:00,227.38,227.38,227.38,227.38,227.38,319.0,219.0,200.0,100.0,219.0,227.23,227.23,227.23,227.23,227.23,50.0,50.0,110.0,210.0,110.0
2024-08-28 16:53:00+00:00,227.48,227.48,227.48,227.48,227.48,300.0,200.0,10.0,110.0,200.0,227.36,227.36,227.36,227.36,227.36,210.0,310.0,310.0,210.0,90.0
2024-08-28 16:54:00+00:00,227.48,227.48,227.48,227.48,227.48,100.0,100.0,109.0,109.0,35.0,227.42,227.42,227.42,227.42,227.42,10.0,35.0,35.0,35.0,35.0
2024-08-28 16:55:00+00:00,227.5,227.5,227.5,227.5,227.5,20.0,121.0,121.0,221.0,121.0,227.44,227.44,227.44,227.44,227.45,120.0,100.0,25.0,145.0,20.0
2024-08-28 16:56:00+00:00,227.53,227.53,227.53,227.53,227.53,153.0,100.0,53.0,53.0,53.0,227.42,227.42,227.43,227.43,227.43,1.0,1.0,10.0,100.0,246.0
2024-08-28 16:57:00+00:00,227.5,227.5,227.5,227.5,227.5,125.0,45.0,300.0,200.0,200.0,227.44,227.44,227.44,227.44,227.44,100.0,100.0,100.0,100.0,100.0
2024-08-28 16:58:00+00:00,227.56,227.56,227.56,227.56,227.56,300.0,200.0,200.0,20.0,1.0,227.51,227.51,227.51,227.51,227.51,201.0,201.0,201.0,51.0,50.0
2024-08-28 16:59:00+00:00,227.57,227.57,227.57,227.57,227.57,18.0,200.0,100.0,27.0,300.0,227.52,227.52,227.52,227.52,227.52,100.0,229.0,219.0,199.0,99.0
2024-08-28 17:00:00+00:00,227.57,227.57,227.57,227.57,227.57,200.0,100.0,100.0,300.0,100.0,227.51,227.51,227.51,227.51,227.51,133.0,233.0,233.0,233.0,233.0
2024-08-28 17:01:00+00:00,227.6,227.6,227.6,227.6,227.6,100.0,200.0,100.0,17.0,17.0,227.53,227.53,227.53,227.53,227.53,308.0,308.0,108.0,208.0,308.0
2024-08-28 17:02:00+00:00,227.69,227.69,227.69,227.69,227.69,105.0,105.0,108.0,107.0,207.0,227.56,227.56,227.56,227.56,227.56,100.0,98.0,99.0,99.0,99.0
2024-08-28 17:03:00+00:00,227.68,227.68,227.68,227.68,227.68,100.0,116.0,16.0,100.0,16.0,227.57,227.57,227.57,227.57,227.57,51.0,51.0,100.0,51.0,51.0
2024-08-28 17:04:00+00:00,227.64,227.64,227.64,227.64,227.64,200.0,120.0,246.0,336.0,136.0,227.54,227.54,227.55,227.55,227.55,100.0,100.0,2.0,4.0,2.0
2024-08-28 17:05:00+00:00,227.75,227.75,227.75,227.75,227.75,20.0,120.0,140.0,40.0,146.0,227.64,227.64,227.64,227.64,227.64,400.0,400.0,346.0,246.0,146.0
2024-08-28 17:06:00+00:00,227.73,227.73,227.73,227.73,227.73,20.0,17.0,20.0,100.0,200.0,227.6,227.6,227.6,227.6,227.6,110.0,10.0,10.0,10.0,10.0
2024-08-28 17:07:00+00:00,227.66,227.66,227.66,227.66,227.66,19.0,119.0,119.0,119.0,219.0,227.6,227.6,227.6,227.6,227.6,17.0,15.0,15.0,50.0,17.0
2024-08-28 17:08:00+00:00,227.72,227.72,227.72,227.72,227.72,28.0,3.0,28.0,228.0,100.0,227.64,227.64,227.64,227.64,227.64,348.0,337.0,68.0,80.0,248.0
2024-08-28 17:09:00+00:00,227.71,227.71,227.71,227.71,227.71,200.0,10.0,110.0,100.0,210.0,227.66,227.66,227.66,227.66,227.66,100.0,10.0,100.0,202.0,202.0
2024-08-28 17:10:00+00:00,227.7,227.69,227.69,227.69,227.69,100.0,110.0,300.0,299.0,300.0,227.55,227.55,227.55,227.55,227.55,168.0,68.0,168.0,168.0,100.0
2024-08-28 17:11:00+00:00,227.63,227.63,227.63,227.62,227.62,130.0,120.0,20.0,44.0,44.0,227.48,227.48,227.48,227.48,227.48,110.0,100.0,20.0,130.0,100.0
2024-08-28 17:12:00+00:00,227.59,227.59,227.59,227.59,227.59,16.0,216.0,216.0,316.0,116.0,227.47,227.47,227.47,227.47,227.47,18.0,10.0,18.0,8.0,8.0
2024-08-28 17:13:00+00:00,227.64,227.64,227.64,227.64,227.64,10.0,100.0,110.0,52.0,18.0,227.48,227.48,227.48,227.48,227.48,100.0,300.0,300.0,200.0,300.0
2024-08-28 17:14:00+00:00,227.52,227.52,227.52,227.52,227.52,232.0,232.0,128.0,128.0,132.0,227.06,227.06,227.06,227.06,227.06,100.0,265.0,220.0,240.0,120.0
2024-08-28 17:15:00+00:00,227.34,227.33,227.33,227.33,227.33,10.0,30.0,30.0,30.0,30.0,227.1,227.1,227.1,227.11,227.11,10.0,110.0,210.0,202.0,202.0
2024-08-28 17:16:00+00:00,227.34,227.34,227.34,227.34,227.34,10.0,15.0,15.0,15.0,15.0,227.24,227.24,227.24,227.24,227.24,75.0,25.0,15.0,15.0,15.0
2024-08-28 17:17:00+00:00,227.34,227.34,227.34,227.34,227.34,15.0,15.0,15.0,110.0,110.0,227.24,227.24,227.24,227.24,227.24,310.0,335.0,310.0,310.0,310.0
2024-08-28 17:18:00+00:00,227.33,227.33,227.33,227.33,227.33,30.0,130.0,130.0,130.0,20.0,227.18,227.18,227.18,227.18,227.18,100.0,200.0,200.0,200.0,120.0
2024-08-28 17:19:00+00:00,227.26,227.26,227.26,227.26,227.26,248.0,200.0,201.0,201.0,241.0,227.2,227.2,227.2,227.21,227.21,1.0,1.0,1.0,146.0,146.0
2024-08-28 17:20:00+00:00,227.32,227.32,227.32,227.32,227.32,110.0,200.0,100.0,110.0,310.0,227.22,227.22,227.22,227.22,227.22,120.0,20.0,120.0,20.0,120.0
2024-08-28 17:21:00+00:00,227.31,227.31,227.31,227.31,227.31,110.0,100.0,132.0,130.0,130.0,227.23,227.23,227.23,227.23,227.23,100.0,100.0,10.0,210.0,200.0
2024-08-28 17:22:00+00:00,227.34,227.34,227.34,227.34,227.34,200.0,205.0,24.0,100.0,54.0,227.28,227.28,227.28,227.28,227.28,200.0,100.0,310.0,310.0,310.0
2024-08-28 17:23:00+00:00,227.34,227.34,227.34,227.34,227.34,25.0,110.0,110.0,110.0,110.0,227.25,227.25,227.25,227.25,227.25,200.0,100.0,274.0,110.0,174.0
2024-08-28 17:24:00+00:00,227.35,227.35,227.35,227.35,227.35,10.0,110.0,135.0,235.0,235.0,227.27,227.27,227.27,227.27,227.27,510.0,510.0,110.0,210.0,210.0
2024-08-28 17:25:00+00:00,227.35,227.35,227.35,227.35,227.35,20.0,20.0,100.0,100.0,100.0,227.24,227.24,227.24,227.24,227.24,198.0,220.0,320.0,120.0,198.0
2024-08-28 17:26:00+00:00,227.42,227.42,227.42,227.42,227.42,75.0,11.0,11.0,74.0,110.0,227.3,227.3,227.3,227.3,227.31,200.0,200.0,100.0,10.0,100.0
2024-08-28 17:27:00+00:00,227.44,227.44,227.44,227.44,227.44,300.0,20.0,20.0,120.0,30.0,227.36,227.36,227.36,227.36,227.36,100.0,10.0,194.0,194.0,196.0
2024-08-28 17:28:00+00:00,227.48,227.48,227.48,227.48,227.48,217.0,123.0,133.0,45.0,25.0,227.39,227.39,227.4,227.4,227.4,100.0,20.0,100.0,149.0,89.0
2024-08-28 17:29:00+00:00,227.49,227.49,227.49,227.49,227.49,18.0,9.0,118.0,118.0,100.0,227.37,227.37,227.37,227.37,227.37,297.0,300.0,200.0,200.0,200.0
2024-08-28 17:30:00+00:00,227.49,227.49,227.49,227.49,227.49,31.0,20.0,20.0,200.0,100.0,227.4,227.4,227.4,227.4,227.4,5.0,5.0,5.0,30.0,105.0
2024-08-28 17:31:00+00:00,227.5,227.5,227.5,227.5,227.5,220.0,220.0,205.0,120.0,20.0,227.39,227.39,227.39,227.39,227.4,77.0,92.0,87.0,77.0,210.0
2024-08-28 17:32:00+00:00,227.53,227.53,227.53,227.53,227.53,121.0,121.0,21.0,100.0,171.0,227.44,227.44,227.44,227.44,227.45,200.0,100.0,20.0,200.0,200.0
2024-08-28 17:33:00+00:00,227.55,227.55,227.55,227.55,227.55,225.0,20.0,100.0,90.0,99.0,227.46,227.46,227.46,227.46,227.46,100.0,100.0,8.0,78.0,100.0
2024-08-28 17:34:00+00:00,227.55,227.55,227.55,227.55,227.55,121.0,255.0,155.0,130.0,30.0,227.44,227.44,227.44,227.44,227.44,184.0,44.0,44.0,140.0,184.0
2024-08-28 17:35:00+00:00,227.6,227.6,227.6,227.6,227.6,400.0,420.0,227.0,127.0,120.0,227.52,227.52,227.52,227.52,227.52,20.0,135.0,135.0,25.0,25.0
2024-08-28 17:36:00+00:00,227.6,227.6,227.6,227.6,227.6,200.0,100.0,118.0,18.0,100.0,227.55,227.55,227.55,227.55,227.55,300.0,300.0,300.0,300.0,300.0
2024-08-28 17:37:00+00:00,227.6,227.6,227.6,227.6,227.6,270.0,200.0,90.0,70.0,91.0,227.47,227.47,227.47,227.47,227.47,100.0,110.0,210.0,100.0,310.0
2024-08-28 17:38:00+00:00,227.5,227.5,227.5,227.5,227.5,22.0,122.0,122.0,22.0,122.0,227.39,227.39,227.4,227.4,227.4,110.0,100.0,10.0,110.0,100.0
2024-08-28 17:39:00+00:00,227.45,227.45,227.45,227.45,227.45,20.0,41.0,41.0,141.0,10.0,227.29,227.29,227.29,227.3,227.3,200.0,200.0,100.0,210.0,235.0
2024-08-28 17:40:00+00:00,227.28,227.28,227.28,227.28,227.28,10.0,10.0,18.0,18.0,8.0,227.19,227.19,227.19,227.19,227.19,129.0,129.0,101.0,3.0,8.0
2024-08-28 17:41:00+00:00,227.26,227.26,227.26,227.26,227.26,220.0,220.0,36.0,36.0,35.0,227.19,227.19,227.19,227.19,227.19,139.0,15.0,204.0,115.0,204.0
2024-08-28 17:42:00+00:00,227.24,227.24,227.24,227.24,227.24,180.0,132.0,132.0,208.0,188.0,227.16,227.16,227.16,227.16,227.16,203.0,110.0,100.0,200.0,200.0
2024-08-28 17:43:00+00:00,227.31,227.31,227.31,227.31,227.31,130.0,30.0,30.0,30.0,30.0,227.16,227.16,227.16,227.16,227.16,100.0,100.0,135.0,200.0,200.0
2024-08-28 17:44:00+00:00,227.29,227.29,227.29,227.29,227.29,147.0,126.0,116.0,100.0,200.0,227.06,227.06,227.06,227.06,227.06,200.0,100.0,200.0,10.0,100.0
2024-08-28 17:45:00+00:00,227.19,227.19,227.19,227.19,227.19,200.0,210.0,17.0,17.0,100.0,227.06,227.06,227.07,227.07,227.07,33.0,7.0,168.0,143.0,68.0
2024-08-28 17:46:00+00:00,227.11,227.11,227.11,227.11,227.11,128.0,128.0,128.0,220.0,128.0,226.98,226.98,226.99,226.99,226.99,100.0,110.0,287.0,296.0,307.0
2024-08-28 17:47:00+00:00,227.08,227.08,227.08,227.08,227.08,1.0,210.0,309.0,1.0,210.0,226.99,227.0,227.0,227.0,227.0,20.0,85.0,185.0,185.0,185.0
2024-08-28 17:48:00+00:00,227.07,227.07,227.07,227.07,227.07,130.0,10.0,130.0,30.0,130.0,227.0,227.0,227.0,227.0,227.0,100.0,300.0,300.0,200.0,320.0
2024-08-28 17:49:00+00:00,227.02,227.02,227.02,227.02,227.02,237.0,137.0,17.0,117.0,117.0,226.84,226.84,226.84,226.84,226.84,200.0,100.0,200.0,100.0,100.0
2024-08-28 17:50:00+00:00,226.96,226.96,226.96,226.96,226.96,17.0,17.0,17.0,20.0,20.0,226.85,226.85,226.85,226.85,226.85,330.0,230.0,230.0,100.0,230.0
2024-08-28 17:51:00+00:00,227.01,227.01,227.01,227.0,227.0,100.0,100.0,100.0,258.0,248.0,226.89,226.89,226.89,226.89,226.89,10.0,100.0,200.0,110.0,100.0
2024-08-28 17:52:00+00:00,227.03,227.03,227.03,227.03,227.03,100.0,100.0,200.0,100.0,26.0,226.9,226.9,226.9,226.9,226.9,170.0,100.0,200.0,125.0,100.0
